date,sn,temperature,ph,ammonia,chloride
"2019-05-06 05:31:00",18013581,28.82,3.99,0,100.543
"2019-05-06 05:46:00",18013581,28.81,3.99,0,108.691
"2019-05-06 06:01:00",18013581,28.79,3.98,0,95.869
"2019-05-06 06:16:00",18013581,28.77,4.1,0,99.489
"2019-05-06 06:31:00",18013581,28.76,3.99,0,117.945
"2019-05-06 06:46:00",18013581,28.75,3.99,0,113.697
"2019-05-06 07:01:00",18013581,28.73,3.98,0,81.549
"2019-05-06 07:16:00",18013581,28.72,4.09,0,102.646
"2019-05-06 07:31:00",18013581,28.7,3.99,0,91.126
"2019-05-06 07:46:00",18013581,28.68,3.99,0,89.339
"2019-05-06 08:01:00",18013581,28.67,3.98,0,112.608
"2019-05-06 08:16:00",18013581,28.65,4.08,0,87.208
"2019-05-06 08:31:00",18013581,28.65,3.98,0,108.891
"2019-05-06 08:46:00",18013581,28.64,3.99,0,108.83
"2019-05-06 09:01:00",18013581,28.64,3.99,0,85.37
"2019-05-06 09:16:00",18013581,28.64,4.12,0,89.913
"2019-05-06 09:31:00",18013581,28.67,4.02,0,97.951
"2019-05-06 09:46:00",18013581,28.69,4.01,0,87.837
"2019-05-06 10:01:00",18013581,28.69,4.01,0,109.723
"2019-05-06 10:16:00",18013581,28.71,4.11,0,102.97
"2019-05-06 10:31:00",18013581,28.71,4.02,0,85.985
"2019-05-06 10:46:00",18013581,28.71,4.03,0,115.388
"2019-05-06 11:01:00",18013581,28.72,4.02,0,97.116
"2019-05-06 11:16:00",18013581,28.74,4.11,0,94.337
"2019-05-06 11:31:00",18013581,28.74,4.02,0,99.654
"2019-05-06 11:46:00",18013581,28.76,4.01,0,105.937
"2019-05-06 12:01:00",18013581,28.78,4.02,0,111.884
"2019-05-06 12:16:00",18013581,28.8,4.09,0,106.127
"2019-05-06 12:31:00",18013581,28.81,3.99,0,102.57
"2019-05-06 12:46:00",18013581,28.83,4.01,0,88.384
"2019-05-06 13:01:00",18013581,28.86,4.01,0,100.97
"2019-05-06 13:16:00",18013581,28.89,4.1,0,117.129
"2019-05-06 13:31:00",18013581,28.91,4.02,0,81.877
"2019-05-06 13:46:00",18013581,28.93,4.01,0,100.137
"2019-05-06 14:01:00",18013581,28.96,4.01,0,87.534
"2019-05-06 14:16:00",18013581,28.99,4.09,0,114.028
"2019-05-06 14:31:00",18013581,29.02,4.02,0,101.058
"2019-05-06 14:46:00",18013581,29.05,4,0,112.638
"2019-05-06 15:01:00",18013581,29.07,4.02,0,116.702
"2019-05-06 15:16:00",18013581,29.11,4.11,0,87.064
"2019-05-06 15:31:00",18013581,29.15,4.02,0,98.614
"2019-05-06 15:46:00",18013581,29.19,4.01,0,84.116
"2019-05-06 16:01:00",18013581,29.23,4.01,0,114.016
"2019-05-06 16:16:00",18013581,29.28,4.08,0,82.852
"2019-05-06 16:31:00",18013581,29.33,4.02,0,108.941
"2019-05-06 16:46:00",18013581,29.39,4.02,0,112.769
"2019-05-06 17:01:00",18013581,29.45,4.02,0,114.6
"2019-05-06 17:16:00",18013581,29.5,4.1,0,102.758
"2019-05-06 17:31:00",18013581,29.56,4.02,0,105.872
"2019-05-06 17:46:00",18013581,29.6,4.03,0,90.228
"2019-05-06 18:01:00",18013581,29.65,4.02,0,116.095
"2019-05-06 18:16:00",18013581,29.7,4.08,0,115.92
"2019-05-06 18:31:00",18013581,29.75,4.02,0,106.98
"2019-05-06 18:46:00",18013581,29.78,4.02,0,85.874
"2019-05-06 19:01:00",18013581,29.8,4.02,0,94.88
"2019-05-06 19:16:00",18013581,29.82,4.09,0,80.663
"2019-05-06 19:31:00",18013581,29.84,4.02,0,86.598
"2019-05-06 19:46:00",18013581,29.85,4.02,0,103.939
"2019-05-06 20:01:00",18013581,29.86,4.02,0,95.084
"2019-05-06 20:16:00",18013581,29.87,4.08,0,120.336
"2019-05-06 20:31:00",18013581,29.88,4.02,0,87.013
"2019-05-06 20:46:00",18013581,29.89,4.01,0,109.808
"2019-05-06 21:01:00",18013581,29.9,4.03,0,104.842
"2019-05-06 21:16:00",18013581,29.9,4.1,0,101.534
"2019-05-06 21:31:00",18013581,29.91,4.02,0,87.784
"2019-05-06 21:46:00",18013581,29.91,4.01,0,111.234
"2019-05-06 22:01:00",18013581,29.92,4.02,0,89.079
"2019-05-06 22:16:00",18013581,29.92,4.1,0,98.115
"2019-05-06 22:31:00",18013581,29.92,4.02,0,91.785
"2019-05-06 22:46:00",18013581,29.92,4.01,0,89.205
"2019-05-06 23:01:00",18013581,29.93,4.03,0,80.624
"2019-05-06 23:16:00",18013581,29.93,4.11,0,87.877
"2019-05-06 23:31:00",18013581,29.93,4.02,0,99.509
"2019-05-06 23:46:00",18013581,29.93,4.01,0,81.5
"2019-05-07 00:01:00",18013581,29.93,4.01,0,113.239
"2019-05-07 00:16:00",18013581,29.93,4.1,0,111.676
"2019-05-07 00:31:00",18013581,29.92,4.03,0,117.68
"2019-05-07 00:46:00",18013581,29.92,4.01,0,103.238
"2019-05-07 01:01:00",18013581,29.92,4.01,0,100.38
"2019-05-07 01:16:00",18013581,29.91,4.1,0,99.706
"2019-05-07 01:31:00",18013581,29.91,4.03,0,109.825
"2019-05-07 01:46:00",18013581,29.9,4.01,0,111.501
"2019-05-07 02:01:00",18013581,29.9,4.01,0,86.987
"2019-05-07 02:16:00",18013581,29.89,4.09,0,92.038
"2019-05-07 02:31:00",18013581,29.88,4.02,0,95.036
"2019-05-07 02:46:00",18013581,29.87,4.01,0,113.148
"2019-05-07 03:01:00",18013581,29.86,4.01,0,103.898
"2019-05-07 03:16:00",18013581,29.85,4.11,0,114.217
"2019-05-07 03:31:00",18013581,29.84,4.02,0,88.339
"2019-05-07 03:46:00",18013581,29.83,4.02,0,118.916
"2019-05-07 04:01:00",18013581,29.81,4.01,0,116.613
"2019-05-07 04:16:00",18013581,29.79,4.11,0,92.166
"2019-05-07 04:31:00",18013581,29.79,4.02,0,91.36
"2019-05-07 04:46:00",18013581,29.77,4.03,0,111.287
"2019-05-07 05:01:00",18013581,29.76,4.02,0,90.412
"2019-05-07 05:16:00",18013581,29.74,4.12,0,82.302
"2019-05-07 05:31:00",18013581,29.73,4.01,0,81.641
"2019-05-07 05:46:00",18013581,29.71,4.03,0,90.634
"2019-05-07 06:01:00",18013581,29.7,4.02,0,85.163
"2019-05-07 06:16:00",18013581,29.67,4.11,0,90.697
"2019-05-07 06:31:00",18013581,29.66,4.01,0,90.14
"2019-05-07 06:46:00",18013581,29.65,4.03,0,81.523
"2019-05-07 07:01:00",18013581,29.63,4.01,0,115.227
"2019-05-07 07:16:00",18013581,29.6,4.1,0,112.595
"2019-05-07 07:31:00",18013581,29.58,4,0,112.798
"2019-05-07 07:46:00",18013581,29.55,4,0,107.097
"2019-05-07 08:01:00",18013581,29.53,4,0,81.749
"2019-05-07 08:16:00",18013581,29.5,4.11,0,81.575
"2019-05-07 08:31:00",18013581,29.51,4.02,0,99.893
"2019-05-07 08:46:00",18013581,29.5,4.02,0,108.971
"2019-05-07 09:01:00",18013581,29.51,4.03,0,117.685
"2019-05-07 09:16:00",18013581,29.51,4.11,0,87.208
"2019-05-07 09:31:00",18013581,29.53,4.03,0,90.197
"2019-05-07 09:46:00",18013581,29.55,4.02,0,86.989
"2019-05-07 10:01:00",18013581,29.59,4.02,0,94.915
"2019-05-07 10:16:00",18013581,29.61,4.11,0,90.135
"2019-05-07 10:31:00",18013581,29.64,4.02,0,104.782
"2019-05-07 10:46:00",18013581,29.66,4.01,0,110.101
"2019-05-07 11:01:00",18013581,29.68,4.03,0,89.243
"2019-05-07 11:16:00",18013581,29.69,4.11,0,103.933
"2019-05-07 11:31:00",18013581,29.7,4.03,0,107.11
"2019-05-16 14:30:00",18013581,27.73,4.28,0,97.864
"2019-05-16 14:45:00",18013581,27.78,4.15,0,119.625
"2019-05-16 16:30:00",18013581,28.01,4.27,0,90.928
"2019-05-16 17:30:00",18013581,28.07,4.29,0,105.496
"2019-05-16 18:30:00",18013581,28.11,4.26,0,120.59
"2019-05-16 19:45:00",18013581,28.15,4.17,0,92.839
"2019-05-16 20:30:00",18013581,28.16,4.27,0,105.312
"2019-05-16 21:45:00",18013581,28.16,4.16,0,111.91
"2019-05-16 22:00:00",18013581,28.17,4.18,0,90.104
"2019-05-17 00:15:00",18013581,28.15,4.17,0,107.233
"2019-05-17 01:00:00",18013581,28.14,4.16,0,104.959
"2019-05-17 01:30:00",18013581,28.12,4.29,0,89.715
"2019-05-17 02:45:00",18013581,28.09,4.17,0,82.807
"2019-05-17 08:15:00",18013581,27.82,4.18,0,117.052
"2019-05-17 11:30:00",18013581,27.87,4.31,0,119.495
"2019-05-17 14:30:00",18013581,28.07,4.3,0,88.891
"2019-05-17 15:30:00",18013581,28.13,4.3,0,88.715
"2019-05-17 17:45:00",18013581,28.27,4.17,0,108.556
"2019-05-17 18:00:00",18013581,28.28,4.16,0,111.725
"2019-05-17 18:30:00",18013581,28.3,4.3,0,101.318
"2019-05-17 19:00:00",18013581,28.31,4.16,0,85.547
"2019-05-17 21:00:00",18013581,28.32,4.17,0,96.637
"2019-05-17 21:15:00",18013581,28.32,4.18,0,86.115
"2019-05-17 21:45:00",18013581,28.32,4.18,0,94.156
"2019-05-17 23:15:00",18013581,28.31,4.17,0,109.333
"2019-05-17 23:45:00",18013581,28.3,4.17,0,102.886
"2019-05-18 00:30:00",18013581,28.27,4.31,0,94.796
"2019-05-18 02:15:00",18013581,28.2,4.19,0,114.241
"2019-05-18 02:30:00",18013581,28.19,4.3,0,93.738
"2019-05-18 03:45:00",18013581,28.15,4.17,0,118.451
"2019-05-18 05:00:00",18013581,28.11,4.18,0,96.294
"2019-05-18 06:30:00",18013581,28.02,4.31,0,100.27
"2019-05-18 06:45:00",18013581,28.01,4.17,0,106.866
"2019-05-18 07:00:00",18013581,28,4.17,0,101.714
"2019-05-18 07:15:00",18013581,27.98,4.16,0,95.805
"2019-05-18 09:00:00",18013581,27.85,4.17,0,83.235
"2019-05-18 10:45:00",18013581,27.98,4.17,0,104.947
"2019-05-18 11:00:00",18013581,28.01,4.17,0,82.451
"2019-05-18 12:00:00",18013581,28.13,4.18,0,91.622
"2019-05-18 14:45:00",18013581,28.44,4.16,0,98.132
"2019-05-18 15:00:00",18013581,28.46,4.17,0,81.933
"2019-05-18 15:15:00",18013581,28.48,4.18,0,94.023
"2019-05-18 16:15:00",18013581,28.55,4.18,0,82.055
"2019-05-18 17:30:00",18013581,28.61,4.32,0,100.98
"2019-05-18 18:00:00",18013581,28.62,4.19,0,106.207
"2019-05-18 21:45:00",18013581,28.68,4.2,0,118.852
"2019-05-19 00:15:00",18013581,28.66,4.18,0,81.892
"2019-05-19 01:30:00",18013581,28.64,4.32,0,86.389
"2019-05-19 02:00:00",18013581,28.63,4.19,0,88.48
"2019-05-19 04:45:00",18013581,28.52,4.18,0,103.633
"2019-05-19 09:30:00",18013581,28.21,4.34,0,82.432
"2019-05-19 11:15:00",18013581,28.22,4.2,0,84.628
"2019-05-19 11:45:00",18013581,28.24,4.19,0,80.652
"2019-05-19 12:00:00",18013581,28.25,4.2,0,119.301
"2019-05-19 14:00:00",18013581,28.33,4.19,0,97.892
"2019-05-19 17:15:00",18013581,28.55,4.18,0,100.362
"2019-05-19 19:00:00",18013581,28.63,4.19,0,119.747
"2019-05-19 19:45:00",18013581,28.65,4.2,0,81.85
"2019-05-19 21:00:00",18013581,28.66,4.2,0,93.025
"2019-05-19 23:00:00",18013581,28.65,4.18,0,113.665
"2019-05-19 23:45:00",18013581,28.64,4.19,0,98.834
"2019-05-20 01:00:00",18013581,28.61,4.18,0,111.044
"2019-05-20 03:00:00",18013581,28.51,4.19,0,109.416
"2019-05-20 05:00:00",18013581,28.39,4.17,0,81.929
"2019-05-20 06:30:00",18013581,28.29,4.35,0,88.081
"2019-05-20 08:00:00",18013581,28.22,4.19,0,104.68
"2019-05-20 08:30:00",18013581,28.19,4.32,0,103.833
"2019-05-20 08:45:00",18013581,28.21,4.19,0,109.279
"2019-05-20 09:30:00",18013581,28.21,4.35,0,108.56
"2019-05-20 10:15:00",18013581,28.25,4.2,0,93.816
"2019-05-20 10:45:00",18013581,28.28,4.2,0,104.427
"2019-05-20 15:15:00",18013581,28.58,4.2,0,105.058
"2019-05-20 15:30:00",18013581,28.57,4.35,0,98.249
"2019-05-20 16:15:00",18013581,28.57,4.18,0,91.289
"2019-05-20 17:00:00",18013581,28.59,4.19,0,107.836
"2019-05-20 18:00:00",18013581,28.62,4.18,0,84.595
"2019-05-20 21:45:00",18013581,28.6,4.2,0,82.238
"2019-05-21 01:00:00",18013581,28.47,4.18,0,100.833
"2019-05-21 05:00:00",18013581,28.25,4.19,0,89.086
"2019-05-21 05:30:00",18013581,28.2,4.36,0,90.735
"2019-05-21 06:15:00",18013581,28.17,4.2,0,107.396
"2019-05-21 07:15:00",18013581,28.1,4.2,0,118.854
"2019-05-21 08:15:00",18013581,28.02,4.2,0,91.161
"2019-05-21 10:30:00",18013581,27.97,4.33,0,99.462
"2019-05-21 11:00:00",18013581,28.02,4.19,0,103.291
"2019-05-21 11:30:00",18013581,28.07,4.34,0,106.305
"2019-05-21 11:45:00",18013581,28.11,4.2,0,82.196
"2019-05-21 12:45:00",18013581,28.25,4.19,0,93.022
"2019-05-21 13:00:00",18013581,28.29,4.19,0,108.739
"2019-05-21 16:30:00",18013581,28.04,4.35,0,115.426
"2019-05-21 18:00:00",18013581,27.97,4.2,0,102.796
"2019-05-21 20:30:00",18013581,27.82,4.36,0,112.914
"2019-05-21 21:15:00",18013581,27.8,4.2,0,82.043
"2019-05-21 22:15:00",18013581,27.76,4.2,0,114.189
"2019-05-22 01:00:00",18013581,27.64,4.21,0,105.231
"2019-05-22 01:15:00",18013581,27.63,4.2,0,117.955
"2019-05-22 02:45:00",18013581,27.55,4.2,0,94.239
"2019-05-22 03:45:00",18013581,27.49,4.23,0,120.496
"2019-05-22 07:30:00",18013581,27.28,4.38,0,97.409
"2019-05-22 07:45:00",18013581,27.29,4.22,0,105.381
"2019-05-22 09:15:00",18013581,27.28,4.21,0,92.722
"2019-05-22 11:45:00",18013581,27.52,4.2,0,98.964
"2019-05-22 13:00:00",18013581,27.63,4.19,0,109.061
"2019-05-22 14:00:00",18013581,27.56,4.21,0,93.371
"2019-05-22 14:30:00",18013581,27.51,4.36,0,112.208
"2019-05-22 16:45:00",18013581,27.43,4.22,0,88.192
"2019-05-22 17:15:00",18013581,27.43,4.16,0,85.268
"2019-05-22 19:00:00",18013581,27.43,4.12,0,119.643
"2019-05-22 19:45:00",18013581,27.43,4.11,0,119.836
"2019-05-22 22:45:00",18013581,27.38,4.11,0,109.307
"2019-05-22 23:00:00",18013581,27.38,4.11,0,95.661
"2019-05-22 23:15:00",18013581,27.36,4.11,0,91.246
"2019-05-22 23:30:00",18013581,27.35,4.29,0,89.231
"2019-05-22 23:45:00",18013581,27.35,4.11,0,114.978
"2019-05-23 00:00:00",18013581,27.34,4.11,0,109.272
"2019-05-23 00:15:00",18013581,27.33,4.11,0,98.777
"2019-05-23 00:30:00",18013581,27.31,4.28,0,93.244
"2019-05-23 00:45:00",18013581,27.31,4.11,0,113.731
"2019-05-23 01:00:00",18013581,27.3,4.11,0,81.176
"2019-05-23 01:15:00",18013581,27.29,4.11,0,95.59
"2019-05-23 01:30:00",18013581,27.27,4.29,0,120.154
"2019-05-23 01:45:00",18013581,27.27,4.11,0,80.584
"2019-05-23 02:00:00",18013581,27.26,4.11,0,85.402
"2019-05-23 02:15:00",18013581,27.25,4.11,0,89.773
"2019-05-23 02:30:00",18013581,27.23,4.29,0,112.511
"2019-05-23 02:45:00",18013581,27.23,4.11,0,106.9
"2019-05-23 03:00:00",18013581,27.21,4.11,0,87.219
"2019-05-23 03:15:00",18013581,27.2,4.11,0,112.448
"2019-05-23 03:30:00",18013581,27.18,4.29,0,114.624
"2019-05-23 03:45:00",18013581,27.18,4.11,0,105.533
"2019-05-23 04:00:00",18013581,27.17,4.11,0,105.717
"2019-05-23 04:15:00",18013581,27.16,4.11,0,106.24
"2019-05-23 04:30:00",18013581,27.13,4.28,0,92.567
"2019-05-23 04:45:00",18013581,27.13,4.11,0,87.753
"2019-05-23 05:00:00",18013581,27.12,4.11,0,103.079
"2019-05-23 05:15:00",18013581,27.11,4.11,0,96.805
"2019-05-23 05:30:00",18013581,27.08,4.29,0,91.703
"2019-05-23 05:45:00",18013581,27.08,4.11,0,89.763
"2019-05-23 06:00:00",18013581,27.07,4.11,0,118.07
"2019-05-23 06:15:00",18013581,27.05,4.11,0,87.589
"2019-05-23 06:30:00",18013581,27.03,4.29,0,101.772
"2019-05-23 06:45:00",18013581,27.03,4.11,0,120.494
"2019-05-23 07:00:00",18013581,27.02,4.11,0,103.224
"2019-05-23 07:15:00",18013581,27.01,4.11,0,105.569
"2019-05-23 07:30:00",18013581,26.98,4.29,0,94.404
"2019-05-23 07:45:00",18013581,26.98,4.11,0,117.962
"2019-05-23 08:00:00",18013581,26.97,4.12,0,84.024
"2019-05-23 08:15:00",18013581,26.97,4.12,0,106.866
"2019-05-23 08:30:00",18013581,26.95,4.28,0,91.038
"2019-05-23 08:45:00",18013581,26.96,4.12,0,115.825
"2019-05-23 09:00:00",18013581,26.96,4.12,0,118.525
"2019-05-23 09:15:00",18013581,26.97,4.12,0,83.913
"2019-05-23 09:30:00",18013581,26.97,4.3,0,117.623
"2019-05-23 09:45:00",18013581,27,4.12,0,107.624
"2019-05-23 10:00:00",18013581,27.02,4.12,0,119.39
"2019-05-23 10:15:00",18013581,27.05,4.12,0,118.137
"2019-05-23 10:30:00",18013581,27.08,4.29,0,118.325
"2019-05-23 10:45:00",18013581,27.12,4.12,0,90.865
"2019-05-23 11:00:00",18013581,27.15,4.12,0,90.404
"2019-05-23 11:15:00",18013581,27.18,4.12,0,92.064
"2019-05-23 11:30:00",18013581,27.23,4.29,0,115.839
"2019-05-23 11:45:00",18013581,27.27,4.12,0,91.26
"2019-05-23 12:00:00",18013581,27.31,4.12,0,87.032
"2019-05-23 12:15:00",18013581,27.34,4.12,0,87.258
"2019-05-23 12:30:00",18013581,27.38,4.28,0,109.665
"2019-05-23 12:45:00",18013581,27.41,4.12,0,106.113
"2019-05-23 13:00:00",18013581,27.44,4.12,0,117.014
"2019-05-23 13:15:00",18013581,27.47,4.12,0,113.994
"2019-05-23 13:30:00",18013581,27.5,4.29,0,83.155
"2019-05-23 13:45:00",18013581,27.52,4.12,0,82.909
"2019-05-23 14:00:00",18013581,27.55,4.12,0,101.812
"2019-05-23 14:15:00",18013581,27.57,4.12,0,118.961
"2019-05-23 14:30:00",18013581,27.6,4.29,0,103.196
"2019-05-23 14:45:00",18013581,27.62,4.12,0,116.014
"2019-05-23 15:00:00",18013581,27.65,4.13,0,94.433
"2019-05-23 15:15:00",18013581,27.68,4.12,0,101.99
"2019-05-23 15:30:00",18013581,27.72,4.29,0,119.7
"2019-05-23 15:45:00",18013581,27.75,4.15,0,90.736
"2019-05-23 17:00:00",18013581,27.86,4.16,0,86.067
"2019-05-23 17:45:00",18013581,27.92,4.13,0,114.571
"2019-05-23 18:45:00",18013581,27.97,4.13,0,82.19
"2019-05-23 19:00:00",18013581,27.98,4.12,0,96.604
"2019-05-23 19:45:00",18013581,28,4.12,0,82.705
"2019-05-23 20:45:00",18013581,28.02,4.12,0,113.171
"2019-05-23 23:45:00",18013581,28.04,4.12,0,114.788
"2019-05-24 13:15:00",18013581,28.1,4.15,0,92.28
"2019-05-24 13:45:00",18013581,28.16,4.17,0,118.602
"2019-05-24 14:45:00",18013581,28.28,4.17,0,85.511
"2019-05-24 15:45:00",18013581,28.4,4.18,0,86.066
"2019-05-24 16:00:00",18013581,28.44,4.18,0,82.782
"2019-05-24 16:15:00",18013581,28.48,4.19,0,88.614
"2019-05-24 16:30:00",18013581,28.53,4.34,0,109.447
"2019-05-24 17:45:00",18013581,28.7,4.14,0,118.142
"2019-05-24 18:00:00",18013581,28.72,4.13,0,112.649
"2019-05-24 21:00:00",18013581,28.9,4.13,0,88.034
"2019-05-24 23:30:00",18013581,28.95,4.32,0,106.151
"2019-05-25 19:00:00",18013581,29.32,4.19,0,95.539
"2019-05-25 20:15:00",18013581,29.33,4.18,0,120.487
"2019-05-25 20:30:00",18013581,29.33,4.35,0,117.533
"2019-05-26 00:45:00",18013581,29.24,4.21,0,106.229
"2019-05-26 02:00:00",18013581,29.17,4.22,0,111.798
"2019-05-26 02:15:00",18013581,29.16,4.22,0,114.372
"2019-05-26 03:45:00",18013581,29.08,4.23,0,98.762
"2019-05-26 07:45:00",18013581,28.82,4.24,0,81.214
"2019-05-26 08:15:00",18013581,28.79,4.24,0,85.65
"2019-05-26 11:30:00",18013581,28.85,4.39,0,86.968
"2019-05-26 12:45:00",18013581,28.96,4.23,0,116.672
"2019-05-26 14:00:00",18013581,29.1,4.24,0,103.639
"2019-05-26 15:15:00",18013581,29.21,4.23,0,111.281
"2019-05-26 15:45:00",18013581,29.25,4.23,0,117.554
"2019-05-26 16:30:00",18013581,29.31,4.39,0,83.384
"2019-05-26 18:00:00",18013581,29.39,4.25,0,110.666
"2019-05-26 19:15:00",18013581,29.34,4.25,0,120.522
"2019-05-26 20:30:00",18013581,29.26,4.41,0,102.717
"2019-05-27 00:00:00",18013581,29.03,4.27,0,84.662
"2019-05-27 00:45:00",18013581,28.99,4.26,0,89.266
"2019-05-27 02:45:00",18013581,28.85,4.24,0,88.921
"2019-05-27 09:00:00",18013581,28.5,4.24,0,94.393
"2019-05-27 09:45:00",18013581,28.52,4.25,0,90.903
"2019-05-27 10:00:00",18013581,28.54,4.26,0,109.437
"2019-05-27 10:30:00",18013581,28.59,4.42,0,120.127
"2019-05-27 11:00:00",18013581,28.67,4.24,0,90.625
"2019-05-27 12:30:00",18013581,28.93,4.42,0,102.455
"2019-05-27 14:00:00",18013581,29.13,4.24,0,89.418
"2019-05-27 15:00:00",18013581,29.26,4.24,0,104.533
"2019-05-27 15:30:00",18013581,29.29,4.39,0,105.101
"2019-05-27 15:45:00",18013581,29.29,4.26,0,95.372
"2019-05-27 16:15:00",18013581,29.31,4.25,0,88.035
"2019-05-27 16:45:00",18013581,29.32,4.25,0,106.6
"2019-05-27 17:30:00",18013581,29.33,4.42,0,86.755
"2019-05-27 18:15:00",18013581,29.34,4.26,0,89.986
"2019-05-27 19:30:00",18013581,29.34,4.43,0,113.952
"2019-05-27 20:45:00",18013581,29.3,4.26,0,89.395
"2019-05-27 22:30:00",18013581,29.22,4.44,0,94.588
"2019-05-28 00:00:00",18013581,29.13,4.28,0,82.893
"2019-05-28 01:00:00",18013581,29.08,4.27,0,98.173
"2019-05-28 01:15:00",18013581,29.06,4.27,0,109.932
"2019-05-28 02:00:00",18013581,29.02,4.27,0,95.592
"2019-05-28 02:30:00",18013581,28.98,4.44,0,87.175
"2019-05-28 02:45:00",18013581,28.98,4.28,0,113.256
"2019-05-28 07:45:00",18013581,28.67,4.29,0,100.301
"2019-05-28 10:00:00",18013581,28.65,4.27,0,86.28
"2019-05-28 10:15:00",18013581,28.67,4.28,0,111.504
"2019-05-28 15:15:00",18013581,29.32,4.26,0,108.227
"2019-05-28 17:30:00",18013581,29.62,4.42,0,85.742
"2019-05-28 20:15:00",18013581,29.78,4.26,0,86.228
"2019-05-28 20:45:00",18013581,29.79,4.27,0,100.694
"2019-05-28 21:15:00",18013581,29.81,4.27,0,87.907
"2019-05-29 01:15:00",18013581,29.77,4.27,0,114.515
"2019-05-29 03:00:00",18013581,29.68,4.27,0,90.165
"2019-05-29 03:15:00",18013581,29.67,4.27,0,119.636
"2019-05-29 10:45:00",18013581,29.44,4.27,0,106.002
"2019-05-29 11:00:00",18013581,29.46,4.28,0,89.499
"2019-05-29 12:45:00",18013581,29.64,4.28,0,88.649
"2019-05-29 14:00:00",18013581,29.8,4.28,0,112.702
"2019-05-29 16:45:00",18013581,29.52,4.28,0,94.218
"2019-05-29 17:15:00",18013581,29.32,4.28,0,88.088
"2019-05-29 21:15:00",18013581,29.05,4.29,0,96.897
"2019-05-29 23:45:00",18013581,28.93,4.3,0,80.641
"2019-05-30 00:00:00",18013581,28.93,4.3,0,92.48
"2019-05-30 01:15:00",18013581,28.87,4.31,0,108.006
"2019-05-30 01:45:00",18013581,28.85,4.31,0,101.169
"2019-05-30 02:30:00",18013581,28.79,4.49,0,92.471
"2019-05-30 05:30:00",18013581,28.62,4.49,0,82.143
"2019-05-30 07:30:00",18013581,28.5,4.49,0,83.454
"2019-05-30 09:30:00",18013581,28.4,4.49,0,97.377
"2019-05-30 09:45:00",18013581,28.42,4.32,0,111.849
"2019-05-30 15:30:00",18013581,28.68,4.51,0,81.074
"2019-05-30 16:30:00",18013581,28.55,4.49,0,120.244
"2019-05-30 17:15:00",18013581,28.52,4.3,0,97.923
"2019-05-30 17:30:00",18013581,28.48,4.51,0,88.127
"2019-05-30 18:30:00",18013581,28.46,4.5,0,89.483
"2019-05-30 19:45:00",18013581,28.46,4.32,0,84.026
"2019-05-30 20:00:00",18013581,28.46,4.31,0,103.577
"2019-05-30 20:15:00",18013581,28.45,4.3,0,85.207
"2019-05-30 22:00:00",18013581,28.41,4.31,0,88.53
"2019-05-31 00:00:00",18013581,28.36,4.31,0,113.808
"2019-05-31 00:30:00",18013581,28.33,4.5,0,96.879
"2019-05-31 04:00:00",18013581,28.18,4.32,0,94.283
"2019-05-31 04:45:00",18013581,28.15,4.32,0,113.822
"2019-05-31 07:15:00",18013581,28.01,4.32,0,102.791
"2019-05-31 08:00:00",18013581,27.98,4.33,0,119.445
"2019-05-31 09:00:00",18013581,27.95,4.31,0,97.733
"2019-05-31 09:45:00",18013581,27.97,4.31,0,87.959
"2019-05-31 14:00:00",18013581,28.47,4.3,0,80.696
"2019-05-31 16:00:00",18013581,28.63,4.32,0,109.966
"2019-05-31 18:15:00",18013581,28.5,4.3,0,102.896
"2019-05-31 21:30:00",18013581,28.34,4.53,0,103.55
"2019-05-31 22:15:00",18013581,28.32,4.33,0,94.531
"2019-05-31 22:45:00",18013581,28.3,4.32,0,110.455
"2019-05-31 23:00:00",18013581,28.29,4.32,0,114.103
"2019-05-31 23:15:00",18013581,28.28,4.33,0,101.093
"2019-06-01 01:00:00",18013581,28.2,4.33,0,85.756
"2019-06-01 01:30:00",18013581,28.17,4.53,0,105.319
"2019-06-01 02:30:00",18013581,28.13,4.51,0,102.13
"2019-06-01 05:00:00",18013581,28.03,4.33,0,83.991
"2019-06-01 06:45:00",18013581,27.93,4.32,0,112.314
"2019-06-01 07:30:00",18013581,27.86,4.53,0,97.707
"2019-06-01 07:45:00",18013581,27.86,4.34,0,110.345
"2019-06-01 08:45:00",18013581,27.77,4.32,0,120.196
"2019-06-01 13:30:00",18013581,28.18,4.51,0,111.089
"2019-06-01 16:00:00",18013581,28.11,4.32,0,100.783
"2019-06-01 18:15:00",18013581,28.01,4.32,0,102.92
"2019-06-01 18:45:00",18013581,27.99,4.31,0,85.022
"2019-06-01 20:15:00",18013581,27.92,4.32,0,104.489
"2019-06-01 22:45:00",18013581,27.81,4.33,0,97.21
"2019-06-01 23:45:00",18013581,27.76,4.33,0,115.049
"2019-06-02 02:15:00",18013581,27.64,4.34,0,90.718
"2019-06-02 02:45:00",18013581,27.62,4.34,0,94.595
"2019-06-02 03:15:00",18013581,27.59,4.32,0,113.425
"2019-06-02 03:45:00",18013581,27.56,4.33,0,87.809
"2019-06-02 05:15:00",18013581,27.47,4.33,0,110.757
"2019-06-02 05:45:00",18013581,27.44,4.35,0,103.838
"2019-06-02 09:30:00",18013581,27.32,4.53,0,90.363
"2019-06-02 10:15:00",18013581,27.35,4.34,0,111.422
"2019-06-02 10:30:00",18013581,27.35,4.52,0,115.771
